2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18,32
7,9
10,1
3,0
1,5
2,0
8,13
1,6
3,10
6,6
17,5
2,4
5,8
8,0
3,5
24,14
4,20
5,1
2,0
2,1
0,2
4,4
2,8
6,5
52,41
2,3
5,7
6,2
7,7
4,5
7,7
9,6
20,8
64,6
13,30
8,1
1,1
1,0
0,0
3,1
0,1
3,0
4,0
13,10
5,1
0,0
8,0
3,1
6,0
5,0
4,0
1,0
23,8
10,2
1,1
2,0
0,1
10,7
3,0
0,2
3,5
10,10
18,8
6,0
2,0
0,0
44,5
13,14
0,0
11,3
3,1
0,1
5,0
6,2
85,0
8,1
7,4
6,3
15,8
38,9
3,0
13,0
3,0
0,0
39,9
9,26
14,0
12,51
3,2
4,0
0,0
2,2
4,0
5,12
8,4
6,0
3,7
1,2
11,5
0,1
32,11
0,0
8,4
0,0
1,1
29,12
13,1
11,11
8,9
2,2
10,32
6,0
4,0
3,0
4,0
2,5
3,19
4,0
2,0
38,1
14,0
9,6
1,2
3,0
4,0
4,0
0,1
8,0
28,3
0,0
8,0
3,0
0,0
6,2
4,2
6,0
9,1
0,1
5,1
0,0
5,4
7,0
4,0
10,15
1,0
9,0
1,2
5,6
3,0
0,2
1,1
0,0
5,3
12,0
5,0
10,0
7,0
143,1
0,0
7,8
6,18
10,2
33,7
0,1
3,0
19,0
5,0
33,16
4,0
5,3
4,1
5,1
4,0
24,1
4,0
8,0
0,0
0,0
3,0
6,2
3,1
5,0
12,0
1,1
5,0
3,2
0,0
6,2
8,6
7,3
0,0
2,64
3,0
3,0
4,0
13,23
4,3
7,5
12,0
0,0
8,0
4,0
2,8
3,0
0,1
4,6
0,0
20,1
4,1
8,6
6,0
9,8
2,0
1,2
30,0
2,0
0,0
6,4
1,4
6,6
4,3
4,0
13,0
1,3
10,0
2,0
1,1
5,19
3,3
10,0
1,0
37,6
0,0
0,0
1,1
13,0
1,0
7,0
0,0
8,5
0,2
1,0
4,1
9,0
6,1
34,3
