6,0
2,0
2,0
8,1
3,0
1,1
7,1
1,0
3,0
2,0
1,0
2,0
1,0
1,0
1,0
1,1
1,0
5,0
1,0
1,0
1,0
6,1
2,0
2,0
1,0
1,0
2,2
1,0
1,0
3,0
2,0
2,0
1,0
1,0
2,0
11,0
1,0
1,1
2,1
1,0
1,0
1,0
3,0
1,0
1,0
3,3
3,3
5,0
2,0
2,0
4,1
6,4
1,0
2,1
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
6,0
7,0
2,0
10,0
18,0
10,1
5,1
1,1
10,0
3,0
1,0
2,0
1,0
3,0
6,2
10,1
6,2
8,0
29,2
3,6
1,1
8,1
1,0
1,0
1,1
1,0
1,0
1,1
2,0
3,0
1,1
1,5
1,0
3,1
1,1
1,0
2,0
2,0
1,0
1,0
1,0
1,0
2,0
9,0
5,0
1,0
2,1
2,0
8,0
13,0
1,0
1,0
1,0
1,0
1,0
1,0
26,5
3,0
5,0
16,4
1,0
3,0
8,0
3,0
1,0
4,0
4,0
3,0
3,0
6,0
5,0
3,0
3,0
1,0
2,0
2,0
1,0
3,0
3,1
2,0
14,0
2,0
7,4
25,3
4,0
1,1
1,0
5,0
3,0
4,0
2,1
4,0
5,0
1,0
6,0
2,0
5,1
1,0
1,0
1,0
1,0
1,0
1,0
2,0
7,1
1,1
1,0
1,0
8,0
3,0
1,0
1,0
3,0
1,0
1,0
1,0
11,0
2,0
3,2
3,0
1,0
1,1
1,0
1,0
2,0
1,0
1,1
1,0
3,0
1,0
1,0
4,7
1,1
1,2
2,0
1,0
1,0
3,0
1,1
6,0
2,0
5,0
2,1
1,0
2,0
1,0
2,0
2,0
7,4
1,0
1,0
1,0
1,0
8,1
1,0
1,0
1,0
2,0
1,0
1,0
1,0
4,2
4,1
14,2
2,0
1,0
1,1
1,0
2,0
3,1
3,0
3,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
12,4
5,0
6,1
3,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
1,1
1,0
1,0
6,0
2,0
1,0
3,0
3,0
4,0
5,0
3,0
2,1
1,0
1,0
2,1
2,4
4,0
1,0
1,0
1,0
2,0
1,1
1,0
1,0
4,2
6,0
3,0
3,0
2,0
3,0
2,1
2,0
2,1
2,0
2,0
1,1
2,1
2,1
1,0
1,1
2,0
2,0
4,0
3,0
2,1
2,0
1,0
3,0
3,0
5,0
1,0
4,0
2,0
3,0
3,0
2,0
1,0
4,0
1,0
1,0
1,0
2,0
2,0
2,1
1,1
1,0
1,0
1,0
1,0
1,0
4,0
2,0
2,0
1,0
6,0
2,0
1,0
2,0
1,0
2,1
1,0
8,2
5,0
4,0
3,1
3,1
1,1
1,0
1,0
1,0
2,1
1,0
2,1
1,0
1,0
1,0
2,1
1,2
1,0
3,1
3,1
1,2
1,0
2,0
2,0
1,0
1,1
6,0
2,1
1,0
2,0
1,0
3,0
3,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
5,0
2,0
5,0
9,0
3,0
1,3
1,44
1,0
1,0
8,0
8,0
7,0
4,1
5,0
5,0
2,0
1,0
2,0
1,0
2,0
3,0
2,0
2,0
1,0
2,0
2,0
1,0
1,0
2,0
2,0
1,0
2,0
2,0
2,2
3,0
6,0
6,0
3,0
3,0
1,0
1,0
1,1
2,0
2,0
2,1
1,0
2,0
1,0
1,0
1,0
1,0
2,0
1,0
1,1
5,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,2
1,2
6,1
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
1,2
1,0
2,1
1,0
2,0
1,0
1,0
2,0
1,1
1,0
5,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
1,0
3,0
1,0
2,0
2,0
1,0
1,1
2,1
1,0
1,0
2,0
2,0
2,0
1,0
1,0
1,0
1,0
1,1
1,1
1,1
1,0
1,0
1,0
2,0
2,3
2,0
2,0
2,0
2,0
2,0
2,0
2,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,1
3,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
2,0
2,0
2,0
2,1
1,0
1,0
1,0
1,2
1,0
1,0
2,0
1,0
2,0
1,0
1,0
3,1
1,2
1,0
1,0
1,0
1,0
2,0
3,1
3,0
1,0
1,0
1,0
4,1
1,0
1,0
1,0
1,0
1,0
1,0
4,1
2,0
2,1
4,0
1,0
1,0
2,0
1,1
1,0
1,0
1,0
1,0
1,0
2,0
1,1
1,0
1,0
3,0
1,0
1,0
1,0
1,0
1,0
2,0
2,4
2,1
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
1,1
1,0
1,0
3,0
1,1
1,0
2,0
1,0
1,0
3,0
6,0
2,0
2,0
7,0
3,0
1,0
1,0
1,0
1,0
3,0
1,0
1,0
1,0
1,0
1,0
3,3
1,0
1,0
4,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
5,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
2,0
1,0
1,0
2,0
2,0
2,0
2,1
2,0
1,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,3
1,0
1,0
1,0
2,0
1,0
1,0
5,0
4,0
1,0
2,0
2,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
3,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,2
1,0
2,0
2,0
1,1
1,0
1,0
1,4
1,3
2,1
1,1
1,1
1,0
1,1
1,0
1,0
1,0
1,4
2,1
1,0
2,0
3,0
2,0
3,0
1,0
1,0
1,0
1,0
1,0
1,2
1,0
1,0
1,0
1,0
1,3
2,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,0
1,0
1,0
1,0
1,0
2,0
2,0
1,0
1,1
2,0
1,0
1,0
1,1
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,8
2,8
2,1
1,2
1,0
1,4
1,0
1,0
1,0
1,1
2,0
1,0
2,0
1,1
1,0
1,0
1,0
1,0
1,4
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,2
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,6
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
3,2
3,3
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,3
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,9
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,10
0,1
0,1
0,2
0,1
0,6
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,3
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,6
0,1
0,2
0,2
0,3
0,2
0,1
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,7
0,5
0,1
0,1
0,3
0,3
0,1
0,1
0,5
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
