17,0
1,0
17,1
18,10
5,0
2,4
32,36
1,0
9,0
3,1
3,2
13,1
9,0
2,0
11,15
3,0
42,30
22,15
1,0
1,6
1,2
14,8
3,6
120,131
13,14
108,10
107,10
108,38
198,155
39,0
2,4
5,9
12,0
5,0
3,0
6,9
3,1
5,9
59,37
1,0
1,0
2,3
2,0
1,0
30,19
1,0
1,0
8,5
1,2
5,12
7,2
39,30
38,11
38,12
24,4
2,1
2,1
7,0
64,45
42,27
2,0
3,5
2,3
1,0
3,0
1,1
1,0
6,0
33,22
1,0
5,0
23,12
13,4
2,0
6,0
5,0
3,2
4,18
45,16
1,0
69,76
2,2
4,0
29,26
2,0
20,7
15,4
1,0
7,9
1,0
26,6
1,0
2,0
2,1
3,0
11,3
36,14
7,10
21,2
2,3
2,0
5,13
2,2
3,0
1,1
1,0
1,0
1,0
6,0
1,0
3,0
12,3
1,2
5,6
19,36
19,11
1,1
6,4
1,0
12,9
4,1
2,0
7,0
1,0
12,1
15,10
6,0
1,0
27,22
43,2
81,6
112,5
4,0
128,6
59,1
58,1
26,4
35,42
30,40
29,30
13,18
8,5
18,4
3,0
27,6
38,8
31,1
77,17
35,13
3,0
2,3
3,0
6,1
24,14
6,2
17,12
1,0
25,0
4,2
1,0
1,0
75,15
40,2
25,15
28,18
148,19
26,6
3,1
1,0
4,0
9,5
5,4
12,4
19,7
6,10
6,6
8,0
23,7
6,6
18,1
2,0
15,0
3,0
7,2
17,2
69,28
21,18
42,1
5,0
14,0
4,0
4,0
6,0
8,6
18,6
5,0
4,0
4,0
66,17
22,3
8,12
35,56
18,22
2,1
8,5
3,0
3,0
43,22
1,0
30,22
4,1
17,10
7,29
11,10
2,6
5,0
16,9
3,0
11,3
14,4
4,6
3,4
4,0
2,1
5,1
3,0
3,0
3,0
18,4
6,2
2,0
1,4
7,60
1,29
11,69
5,59
1,1
17,17
44,41
5,6
5,5
32,106
12,13
14,10
15,12
8,6
2,0
8,20
7,9
2,2
1,1
1,2
1,5
12,5
2,5
1,0
1,0
2,0
22,32
1,1
9,5
5,1
3,0
10,18
14,2
1,0
1,0
4,4
1,4
10,13
4,10
6,95
2,0
2,1
4,9
2,1
1,0
4,1
4,0
18,3
3,0
2,0
1,16
4,9
21,209
2,0
1,2
1,0
1,0
10,1
6,10
8,30
2,5
4,0
1,0
1,0
1,0
1,0
15,44
1,0
1,0
1,2
27,5
6,2
3,0
122,93
29,23
1,0
4,0
3,0
3,0
15,5
2,10
4,0
10,18
5,0
3,0
6,1
6,1
3,0
3,2
2,0
11,1
2,0
5,1
13,0
2,14
9,4
2,1
8,13
19,8
8,5
2,0
3,0
1,0
1,0
1,0
1,0
2,1
2,0
2,0
9,2
2,0
3,1
3,0
1,0
1,0
9,4
11,6
22,45
4,0
4,6
2,0
7,0
9,8
1,0
