40,11
64,17
9,0
108,10
107,10
108,38
198,155
25,95
39,0
15,0
39,30
38,11
38,12
24,4
7,0
64,45
6,0
6,0
10,3
17,0
43,2
81,6
112,5
127,6
59,1
58,1
88,16
27,6
38,8
31,1
75,17
40,17
6,1
25,0
75,15
166,23
26,6
44,24
18,1
15,0
42,1
5,0
14,0
6,0
22,8
68,19
44,6
7,63
1,29
11,69
5,59
32,107
26,33
9,115
1,16
25,216
24,8
39,7
21,0
5,0
2,10
13,1
5,0
7,0
9,4
18,0
46,3
18,6
63,8
13,0
64,17
45,11
67,8
151,16
43,0
118,4
26,6
8,0
12,28
7,0
43,6
103,23
13,4
6,0
10,0
22,0
9,0
24,4
7,0
10,2
6,0
5,0
6,0
5,87
18,1
6,0
36,8
37,23
13,1
13,0
17,3
5,0
7,0
18,15
14,0
4,0
10,0
16,56
37,1
6,0
31,2
38,2
28,0
14,0
12,4
10,0
24,2
53,3
76,28
7,0
19,4
6,0
6,0
7,0
14,0
5,0
17,0
4,0
11,1
24,3
26,2
19,0
6,0
10,0
6,0
9,0
10,0
1,13
10,0
8,68
18,1
6,35
4,0
2,17
5,0
32,2
4,0
22,0
7,0
6,53
5,64
11,0
2,89
7,0
3,20
5,1
14,4
51,50
2,22
5,0
12,1
3,42
5,0
5,0
11,86
4,29
6,0
12,0
4,13
15,0
5,0
6,0
6,0
29,3
3,48
10,50
19,0
5,0
6,0
17,0
8,0
7,0
1,14
9,33
4,23
2,0
8,45
2,46
12,0
5,47
10,0
11,0
13,0
39,0
6,0
4,0
4,13
11,110
1,161
16,4
15,2
5,0
1,18
4,27
2,0
6,0
13,0
11,0
9,0
4,25
4,0
5,0
10,0
16,0
6,0
7,1
3,0
9,0
5,0
7,0
1,12
4,0
10,0
14,0
2,14
5,0
2,22
12,1
6,0
7,0
9,0
6,0
4,26
5,0
5,46
4,0
5,0
2,0
0,9
0,7
0,8
0,5
0,6
0,9
0,4
0,15
0,15
0,10
0,16
0,10
0,6
0,6
0,5
0,8
0,9
0,12
0,14
0,6
0,9
0,7
0,9
0,11
0,17
0,8
0,11
0,27
0,4
0,48
0,7
0,5
0,5
0,5
0,10
0,4
0,4
0,7
0,8
0,5
0,15
0,6
0,9
0,3
0,5
0,13
0,15
0,3
0,4
0,10
0,8
0,4
0,3
0,3
0,5
0,5
0,4
0,3
